place_id,name,formatted_address,website,formatted_phone_number,Inep,city,qedu_url,Sistema de Ensino
ChIJE9OJkKUZqwcRfWzvz-EzyPU,Colégio Apoio Recife,"Rua Conselheiro Nabuco, 44 - Parnamirim, Recife - PE, 52070-010, Brazil",http://colegioapoio.net/,(81) 3441-5015,26117584,"RECIFE
 ",https://www.qedu.org.br/escola/94751-apoio-grupo-de-asses-educac-e-pedagogica/sobre,
ChIJ06W1HOIYqwcRsU0e75TGfS0,Colégio Equipe,"Rua Demóstenes Olinda, 121 - Madalena, Recife - PE, 50610-050, Brazil",http://equipe-recife.com.br/,(81) 3445-3255,26118165,"RECIFE
 ",http://qedu.org.br/escola/86335-colegio-equipe/sobre,
ChIJycysq-oYqwcROcqaVoitGhQ,Adventist School of Recife,"R. Gervásio Pires, 700 - Santo Amaro, Recife - PE, 50050-070, Brazil",http://recife.educacaoadventista.org.br/,(81) 3421-4225,26121328,"RECIFE
 ",http://www.qedu.org.br/escola/86055-colegio-adventista-do-recife/sobre,
ChIJQ1M7ru8ZqwcRVK0qfZ7e928,School Our Lady of Conception,"R. da Democracia - Córrego do Genipapo, Recife - PE, 52091-025, Brazil",,(81) 3268-1204,26139618,"RECIFE
 ",http://www.qedu.org.br/escola/90264-colegio-militar-do-recife/censo-escolar,
ChIJg_DBKmIZqwcR7GdtIdBVQc8,Geração Colégio e Curso,"R. Dep. Cunha Rabelo, 235 - Várzea, Recife - PE, 50740-400, Brazil",http://www.geracaocolegioecurso.com.br/,(81) 3453-2114,26172739,"RECIFE
 ",http://qedu.org.br/escola/86302-escola-geracao-atual/sobre,
ChIJNVgBQHsZqwcR03jxmDN85mw,Colégio Conhecer,"R. Zézito Costa Rêgo, 157 - Várzea, Recife - PE, 50740-010, Brazil",http://www.colegioconhecer.com.br/,(81) 3271-0233,26127580,"RECIFE
 ",http://qedu.org.br/escola/92901-colegio-conhecer/sobre,Geekie
ChIJAUFd9RcZqwcRZenWyGbLl94,Colégio CFI,"Av. Caxangá, 460 - Madalena, Recife - PE, 50711-000, Brazil",http://colegiocfi.com.br/,(81) 3226-9499,26180200,"RECIFE
 ",http://www.qedu.org.br/escola/97790-cfi-colegio-de-formacao-integral/censo-escolar,
ChIJMTbGfNIeqwcRheLMEqyr6dA,educandário santa teresinha,"Rua Desembargador Medeiros Correia, 95 - Afogados, Recife - PE, 50760-004, Brazil",http://www.grupoest.com.br/,(81) 3447-1633,26176653,"RECIFE
 ",http://qedu.org.br/escola/98251-educandario-santa-terezinha-do-menino-jesus/sobre,Pagedown
ChIJM8rm-qwZqwcRA42j2eFnA2U,Escola Peralta,"Estr. do Arraial, 2926 - Casa Amarela, Recife - PE, 52051-380, Brazil",http://escolaperalta.com.br/,(81) 3266-6828,26126486,"RECIFE
 ",http://qedu.org.br/escola/92292-escola-peralta/sobre,
ChIJE8i_LJoeqwcR22KXNpWyIvQ,Colégio da Imaculada Conceição,"Av. Dr. José Rufino, 2184 - Barro, Recife - PE, 50900-660, Brazil",http://www.cicrecife.com.br/,(81) 3251-5566,26118149,"RECIFE
 ",http://www.qedu.org.br/escola/96903-colegio-da-imaculada-conceicao/sobre,Anglo
ChIJJY7t-6wZqwcRDiiFjU_qdeA,Colégio Reino Mágico,"Estr. do Arraial, 2949 - Parnamirim, Recife - PE, 52051-380, Brazil",http://www.colegioreinomagico.com.br,(81) 3268-1426,26125595,"RECIFE
 ",http://qedu.org.br/escola/93296-centro-de-cultura-infantil-reino-magico/censo-escolar,
ChIJWSNfwh0ZqwcRRl4leHyM9Zc,Colégio Geração Criativa,"Rua Conde de Irajá, 8 - Torre, Recife - PE, Brazil",,(81) 3032-2259,26127105,"RECIFE
 ",https://www.qedu.org.br/escola/97701-colegio-geracao-ativa/censo-escolar,
ChIJZ7xUSlYYqwcRjYC392DSogo,Escola Novo Tempo,"R. Regueira Costa, 1 - Rosarinho, Recife - PE, 52041-050, Brazil",,(81) 3241-1929,26168162,"RECIFE
 ",http://qedu.org.br/escola/91227-escola-novo-tempo/sobre,
ChIJNy0mz_YYqwcRLNzB32vZSFU,College Saber Viver,"R. do Espinheiro, 836 - Espinheiro, Recife - PE, 52020-020, Brazil",http://colegiosaberviver.com.br/,(81) 99782-0141,26122669,"RECIFE
 ",http://qedu.org.br/escola/88400-escola-saber-viver/sobre,
ChIJxVdmJRoZqwcRNSKo55Ixm-4,Educandário Ana Raquel,"R. Diogo Álvares, 68 - Torre, Recife - PE, 50711-110, Brazil",https://educandario-ana-raquel.negocio.site/,(81) 98362-9351,26133083,"RECIFE
 ",http://qedu.org.br/escola/95337-educandario-ana-raquel/censo-escolar,
ChIJGz0rQv8YqwcRnQq2rbp7kxI,Sala de Estudo - Reforço Escolar,"R. Antenor Navarro, 81 - sala 108 - Graças, Recife - PE, 52050-080, Brazil",,(81) 99982-4123,26179628,"RECIFE
 ",http://www.qedu.org.br/escola/92922-saberes-centro-educacional-ltda/sobre,
ChIJTQtbHGcYqwcRhg1OxdWo4Ys,College Jesus Crucified,"Estr. de Belém, 1164 - Campo Grande, Recife - PE, 52030-000, Brazil",http://www.cjc.com.br/,(81) 3241-6330,26122413,"RECIFE
 ",http://qedu.org.br/escola/91011-colegio-jesus-crucificado/censo-escolar,
ChIJF-1jhQYZqwcRwVywmZblId8,Colégio Raízes,"R. Agrestina, 201 - Casa Forte, Recife - PE, 52060-420, Brazil",http://www.escolaraizes.com/,(81) 3132-5929,26495716,"RECIFE
 ",https://www.qedu.org.br/escola/96213-ce-raizes/censo-escolar,Bilíngue
ChIJc7TczmQZqwcRM5eyXF27GqM,Colégio Pontual (Unidade 1),"R. Mal. Manoel Luís Osório, 495 - Várzea, Recife - PE, 50740-450, Brazil",http://colegiopontualrecife.com.br/,(81) 3271-4616,26162016,"RECIFE
 ",http://qedu.org.br/escola/96713-ce-colegio-pontual/sobre,Google for Education
ChIJ7Zn32iMHqgcRWhp7WIeFIlU,Escola Presidente Tancredo Neves,"PE-123 - Sombra DA Barra, Belém de Maria - PE, 55440-000, Brazil",,(81) 3686-1210,35904326,"SÃO PAULO
 ",http://www.qedu.org.br/escola/201286-tancredo-neves-presidente/censo-escolar,
ChIJ44lcEgAZqwcRGlRhn10Aidc,Escola municipal Virgem Poderosa,"R. Leonardo Bezerra Cavalcante, 116 - Jaqueira, Recife - PE, 52060-030, Brazil",,(81) 3355-4224,26125811,"RECIFE
 ",http://qedu.org.br/escola/95806-em-virgem-poderosa/censo-escolar,
ChIJM40mUjMeqwcRzG9ag57NiPQ,College Mother of God,"R. Belmonte, 199 - Boa Viagem, Recife - PE, 51030-490, Brazil",http://www.colegiomadrededeus.com.br/,(81) 3462-1859,26122081,"RECIFE
 ",http://qedu.org.br/escola/86002-colegio-das-damas-da-instrucao-crista/censo-escolar,Bilíngue
ChIJ3QGJULoZqwcRPZXr5Mgqlfo,ESAD - Escola Assembléia de Deus,"R. Padre Lemos, 20 - Casa Amarela, Recife - PE, 52070-200, Brazil",,(81) 3823-2398,26126060,"RECIFE
 ",http://qedu.org.br/escola/93530-escola-assembleia-de-deus/sobre,
ChIJ5ejOpeIYqwcRLgWWJbLZVGs,Children's Creative School,"Rua Conde de Irajá, 254 - Torre, Recife - PE, 50710-310, Brazil",http://escolainfantilcriativa.com.br/,(81) 3366-8300,26492741,"RECIFE
 ",https://www.qedu.org.br/escola/95516-escola-planeta-kids/censo-escolar,
ChIJy17mtd4YqwcR2vVTb36CjeE,Colégio GGE - Benfica,"R. Benfica, 286 - Madalena, Recife - PE, 50720-001, Brazil",http://www.gge.com.br/,(81) 3227-1000,26152630,"RECIFE
 ",http://qedu.org.br/escola/86512-gge-vestibulares/sobre,
ChIJwf9vm8QYqwcRy4LwOOI5f5c,Colégio Salesiano Recife,"R. Dom Bôsco, 551 - Boa Vista, Recife - PE, 50070-270, Brazil",http://www.salesianorecife.com.br/,(81) 2129-5900,26121484,"RECIFE
 ",http://www.qedu.org.br/escola/89556-colegio-salesiano-sagrado-coracao/sobre,Bilíngue;Salesiano
ChIJ9QOlVs0ZqwcRuokbV3k52Eo,Escola Visão Atual,"R. Uriel de Holanda, 1274 - Linha do Tiro, Recife - PE, 52131-150, Brazil",,(81) 3444-1595,26175940,"RECIFE
 ",http://qedu.org.br/escola/96929-escola-visao-atual/sobre,
ChIJgeD1bQkfqwcRHDXF7N50LPQ,Colégio GGE - Boa Viagem,"R. José da Silva Lucena, 18 - Boa Viagem, Recife - PE, 51150-430, Brazil",http://www.gge.com.br/,(81) 3227-1000,26152630,"RECIFE
 ",http://qedu.org.br/escola/86512-gge-vestibulares/sobre,
ChIJ0bBtzbUZqwcRMz_eQvE8qcc,School Silva Oliveira,"Ladeira do Bartolomeu, 12 - Morro da Conceição, Recife - PE, 52280-060, Brazil",http://www.escolasilvaoliveira.com/,(81) 3268-7883,26445727,"RECIFE
 ",http://qedu.org.br/escola/87757-escola-silva-oliveira/sobre,
ChIJ672LSSAZqwcR6hObzUzUEMg,Colégio Ideia,"R. Real da Torre, 206 - Madalena, Recife - PE, 50610-000, Brazil",http://www.colegioideia.com.br/,(81) 3226-0761,26163624,"RECIFE
 ",http://www.qedu.org.br/escola/93820-colegio-ideia/sobre,
ChIJZXYugsAeqwcRMZ4TkGONcSU,Ana Cecilia School,"R. Severina Silva Rêgo, 86 - Estância, Recife - PE, 50771-660, Brazil",http://escolaanacecilia.com.br/,(81) 3251-5657,26122979,"RECIFE
 ",http://www.qedu.org.br/escola/85430-escola-ana-cecilia/sobre,
ChIJJ8aXxVUYqwcRIAcIxHS_isU,Centro Educacional da Jaqueira,"R. Dr. José Maria, 1096-1108 - Tamarineira, Recife - PE, 52041-800, Brazil",,,26187604,"RECIFE
 ",http://qedu.org.br/escola/287808-colegio-cbv-jaqueira/sobre,
ChIJd_8f5w7hqgcRXKgrS_Eougw,Divine Master High School,"R. Nossa Sra. de Fátima, 15 - Piedade, Jaboatão dos Guararapes - PE, 54420-220, Brazil",http://www.colegiodivinomestre.com.br/,(81) 3468-2411,26139154,"JABOATÃO DOS GUARARAPES
 ",http://www.qedu.org.br/escola/86854-colegio-vinicius-de-moraes/sobre,Bilíngue;Bernoulli;Google for Education
ChIJsXodC9IdqwcRriGJ6i91rV8,Cecília Meireles Institute,"R. Cecília Meireles, 6 - Barro, Recife - PE, 51346-100, Brazil",,(81) 3477-4557,26138948,"RECIFE
 ",http://www.qedu.org.br/escola/98287-escola-cecilia-meireles/censo-escolar,
ChIJpSWpcHsZqwcREYoOUCs7lAU,Colégio Pontual (Unidade 2),"R. Prof. Antônio Coelho, 191 - Várzea, Recife - PE, 50740-020, Brazil",http://www.colegiopontualrecife.com.br/,(81) 3271-2932,26162016,"RECIFE
 ",http://qedu.org.br/escola/96713-ce-colegio-pontual/sobre,Google for Education
ChIJRcTTKK-nAAcRxZPc4cd3Z2Q,Uninassau - Polo Catende,"R. Dep. Fábio Corrêa, 24 - Nova Catende, Catende - PE, 55400-000, Brazil",http://www.uninassau.edu.br/,(81) 99560-5299,26126672,"RECIFE
 ",http://qedu.org.br/escola/91079-em-mauricio-de-nassau/censo-escolar,
