place_id,name,formatted_address,website,formatted_phone_number,Inep,city,qedu_url,Sistema de Ensino,Escola é Bilíngue?,Comunidade que a escola pertence
ChIJTfP9BPbj3JQRDxPc6gZDz6w,Biduzinho-Berçário e Centro de Educação Infantil Bilingue,"Alameda Júlia da Costa, 771 - Batel, Curitiba - PR, 80430-110, Brazil",http://www.ceibiduzinho.com.br/,(41) 3014-0730,41153979,"CURITIBA
 ",http://qedu.org.br/escola/272724-biduzinho-c-e-i/sobre,,,
ChIJU5QLxIDl3JQRLuQSEsSZV9Y,Triumph Early Childhood Center,"R. Bruno lobo, 1412 - Bairro Alto, Curitiba - PR, 82820-140, Brazil",http://www.escolatriunfo.com.br/,(41) 3045-1229,41130090,"CURITIBA
 ",http://www.qedu.org.br/escola/224954-joao-bagozzi-col-pe-ef-em-p-rof-e-normal/censo-escolar,,,
ChIJO4G7n4bm3JQRh6GPhKIn_s0,Colégio Fênix,"R. Holanda, 881 - Boa Vista, Curitiba - PR, 82540-040, Brazil",http://colegiofenix.org.br/,(41) 3356-2027,41129350,"CURITIBA
 ",http://www.qedu.org.br/escola/223302-fenix-c-ef-m/sobre,,,
ChIJfR-T1Cri3JQR0iCMDy3D6h0,Colégio Santo Anjo,"Marginal, Rodovia Curitiba - Ponta Grossa Br-277, 1115 - Mossunguê, Curitiba - PR, 82305-100, Brazil",http://www.colegiosantoanjo.com.br/,(41) 3279-3000,41155815,"CURITIBA
 ",http://www.qedu.org.br/escola/278670-colegio-santo-anjo-barigui-ens-fundamental-e-ens-medio/sobre,,,
ChIJOZwRKgf83JQRjTfxG3oGIKU,Escola 3 Canntos,"Rua Angélica Negrello de Conto, 128 - Umbará, Curitiba - PR, 81940-280, Brazil",http://www.escola3canntos.com.br/,(41) 3348-3240,41382323,"CURITIBA
 ",http://www.qedu.org.br/escola/236591-eeief-tres-cantos-esc/sobre,,,
ChIJJzrK5Pzj3JQReXXquGCmy5g,School Vicentina Our Lady of Merces,"Av. Manoel Ribas, 1154 - Mercês, Curitiba - PR, 80810-000, Brazil",http://vicentinamerces.com.br/,(41) 3219-3050,41131606,"CURITIBA
 ",http://www.qedu.org.br/escola/221797-escola-vicentina-nossa-senhora-das-merces/sobre,,,
ChIJR-1DMZ7m3JQR7A8qkmke7cM,Escola SEB | Dom Bosco - Ahú,"R. Francisco de Paula Guimarães, 610 - Ahú, Curitiba - PR, 80540-040, Brazil",https://www.escolaseb.com.br/dombosco/colegio/unidade-ahu.html,(41) 3218-5600,41127781,"CURITIBA
 ",http://www.qedu.org.br/escola/235852-colegio-dom-bosco-ahu-educacao-infantil-ensino-fundamental-e-medio/sobre,COC (Arco),Sim,
ChIJEa9gTuv73JQRCHZTizjtgJI,Centro De Educação Infantil Bairro Novo,"R. Nova Aurora, 1041 - Sítio Cercado, Curitiba - PR, 81925-300, Brazil",http://www.educacao.curitiba.pr.gov.br/unidade/bairro-novo-centro-municipal-de-educacao-infantil/18266,(41) 3289-2047,41370392,"CURITIBA
 ",http://www.qedu.org.br/escola/238865-cmei-bairro-novo/censo-escolar,,,
ChIJASg9PpL73JQRDS1haEeo4XU,Colégio Novo Éden,"R. Mandirituba, 1327 - Sítio Cercado, Curitiba - PR, 81925-540, Brazil",http://novoeden.com.br/,(41) 3289-9436,41486846,"CURITIBA
 ",http://www.qedu.org.br/escola/222161-novo-eden-c-ei-ef-m/sobre,,,
ChIJxZ_MJ27k3JQRpn5og8q73Xs,Franciscan Association of Teaching Lord Bom Jesus,"R. Alferes Poli, 140 - Centro, Curitiba - PR, 80230-090, Brazil",http://bomjesus.br/,0800 727 4001,41127722,"CURITIBA
 ",http://www.qedu.org.br/escola/237906-colegio-bom-jesus-ensino-fundamental-e-medio/sobre,,Sim,
ChIJaywcYRji3JQR1Td9IeXktv0,Kamby - Nursery and Early Childhood Education in Curitiba,"R. Osvaldo Tosato, 14 - Campo Comprido, Curitiba - PR, 81270-530, Brazil",https://www.kamby.com.br/,(41) 3285-4023,41389115,"CURITIBA
 ",http://www.qedu.org.br/escola/226923-cei-kids/sobre,,,
ChIJ6cisKGXj3JQRb1y-9sRxakQ,Colégio Ensitec,"R. Antônio Pietruza, 45 - Portão, Curitiba - PR, 80610-320, Brazil",http://www.colegioensitec.com.br/,(41) 99226-1539,41376846,"CURITIBA
 ",http://www.qedu.org.br/escola/223335-colegio-ensitec-ensino-fundamental-medio-e-profissional/sobre,,,
ChIJT3oUwoTj3JQR22HSeGaPVfQ,Centro de Educação Infantil Oásis,"Av. Iguaçu, 3344 - Seminário, Curitiba - PR, 80240-031, Brazil",,(41) 3242-5854,25119761,"BAYEUX
 ",http://www.qedu.org.br/escola/83005-colegio-oasis/sobre,,,
ChIJ7Z3Wwc363JQRsI8BTDexfho,Escola Nova Era,"R. Srg. Tadeu Czocher, 58 - Uberaba, Curitiba - PR, 81570-190, Brazil",http://www.escolanovaera.com.br/,(41) 3278-5257,35160866,"ITANHAÉM
 ",http://www.qedu.org.br/escola/200141-nova-era-escola-educacao-infantil-e-fundamental/sobre,,,
ChIJ15CaYzf83JQRKvaQu3H1HNg,Escola Inovação Kids,"Estr. Delegado Bruno de Almeida, 788 - Tatuquara, Curitiba - PR, 81480-000, Brazil",,(41) 3088-8249,41154339,"CURITIBA
 ",http://www.qedu.org.br/escola/272669-inovacao-kids-e-ei-ef/sobre,,,
ChIJtQIAfHjj3JQRwIHNkO_042Y,Escola Grace,"R. Pedro Bonat, 103 - Novo Mundo, Curitiba - PR, 81110-040, Brazil",http://www.escolagrace.com.br/,(41) 3153-2018,41533909,"CURITIBA
 ",http://qedu.org.br/escola/213077-crista-de-curitiba-e-ei-ef/sobre,,,
ChIJCcPJDSbi3JQRs6524NUfVCo,Centro de Educação Infantil Beija-Flor,"Rua José Nicco, 731 - Mossunguê, Curitiba - PR, 81200-300, Brazil",http://escolabeijaflor.com.br/,(41) 3285-7120,42102057,"JOINVILLE
 ",http://www.qedu.org.br/escola/219495-cei-beija-flor/sobre,,,
ChIJqQzZogjh3JQRmN6tcaEAzp0,Escola Bambinata,"R. Bassamo de Grappa, 537 - Santa Felicidade, Curitiba - PR, 82030-180, Brazil",http://www.escolabambinata.com.br/,(41) 3297-3933,41381068,"CURITIBA
 ",http://www.qedu.org.br/escola/212970-escola-bambinataeducacao-infantil-e-ensino-fundam/sobre,,,
ChIJiTfHKbfj3JQRQacatyG3sDk,Educational Activity Center Tistu,"R. Eduardo Sprada, 250 - Campo Comprido, Curitiba - PR, 81220-000, Brazil",http://www.tistu.com.br/,(41) 3274-6800,41147405,"CURITIBA
 ",http://qedu.org.br/escola/226218-educ-tistu-iii-centro-de-atividade/sobre,,,
ChIJ9WMHJA7k3JQREzwlmma7Hb4,Colégio Martinus,"Rua Presidente Carlos Cavalcanti, 999 - São Francisco, Curitiba - PR, 80510-040, Brazil",http://colegiomartinus.com.br/,(41) 3027-3737,41130987,"CURITIBA
 ",http://www.qedu.org.br/escola/240549-martinus-col-educ-inf-ens-fund-ens-medio-sede/sobre,,,
ChIJ_9FjUIfj3JQRHtTCrO2NhQU,Educational Activity Center Tistu,"R. Dr. Alexandre Gutierrez, 150 - Água Verde, Curitiba - PR, 80240-130, Brazil",http://tistu.com.br/,(41) 3243-3042,41147405,"CURITIBA
 ",http://qedu.org.br/escola/226218-educ-tistu-iii-centro-de-atividade/sobre,,,
ChIJj6sx54Hj3JQRerHRxqclrN4,Colégio Bom Jesus Seminário,"Av. N. Sra. Aparecida, 1468 - Seminário, Curitiba - PR, 80310-100, Brazil",https://bomjesus.br/unidades/?unidade=seminario,(41) 3274-1228,41127722,"CURITIBA
 ",http://www.qedu.org.br/escola/237906-colegio-bom-jesus-ensino-fundamental-e-medio/sobre,,Sim,Google for Education
ChIJWybunID73JQRi3kqGrt6wfY,Colégio Energia Ativa,"Rua Izaac Ferreira da Cruz, 1905 - Sítio Cercado, Curitiba - PR, 81900-000, Brazil",http://www.colegioenergiaativa.com.br/,(41) 3349-5364,41377508,"CURITIBA
 ",https://www.qedu.org.br/escola/227305-eiefm-colegio-energia-ativa/censo-escolar,,,
ChIJPXowrWfm3JQRgL8YFFJEO9A,Colégio Adventista,"R. Fernando de Noronha, 470 - Santa Cândida, Curitiba - PR, 82640-350, Brazil",http://cabv.educacaoadventista.org.br/,(41) 3051-8620,41374010,"CURITIBA
 ",http://www.qedu.org.br/escola/238398-eiefm-colegio-adventista-centenario/sobre,,Sim,
ChIJmfQigCHk3JQRtetU_AJ397Y,Stella Maris College,"R. Rocha Pombo, 792 - Juvevê, Curitiba - PR, 80530-290, Brazil",http://www.stellamaris.com.br/,(41) 3352-1202,35104644,"SÃO PAULO
 ",http://www.qedu.org.br/escola/197485-stella-maris-colegio-soc-instrucao-e-beneficencia/sobre,,,
ChIJsdyCDaPm3JQR6GQH5fkSHU8,Bom Jesus Divina Providência - Curitiba,"Rua Leônidas Vicente de Castro, 81 - Ahú, Curitiba - PR, 80540-340, Brazil",http://www.bomjesus.br/divina_curitiba/,(41) 3307-9797,42091403,"JARAGUÁ DO SUL
 ",http://www.qedu.org.br/escola/216881-colegio-bom-jesus-divina-providencia/sobre,,Sim,Google for Education
ChIJqbQyk4bj3JQRFy6gjJKj_20,Escola Paula Amaral,"R. Luiz Ronaldo Canalli, 2901 - Campo Comprido, Curitiba - PR, 81230-162, Brazil",http://www.paulaamaral.com.br/,(41) 3269-1069,41133951,"CURITIBA
 ",http://www.qedu.org.br/escola/212596-eeief-paula-amaral/sobre,,,
ChIJJ-YSQofj3JQRbtiTahI6Gss,Escola Tistu 1,"R. Dr. Alexandre Gutierrez, 561 - Água Verde, Curitiba - PR, 80240-130, Brazil",,3243-2255,41147405,"CURITIBA
 ",http://qedu.org.br/escola/226218-educ-tistu-iii-centro-de-atividade/sobre,,,
ChIJfaZo97vj3JQR8EZE-7hGisw,Lumen Childhood Education,"R. José Naves da Cunha, 250 - Seminário, Curitiba - PR, 80310-080, Brazil",https://escolalumen.com.br/,(41) 3274-8888,35136608,"SÃO PAULO
 ",http://qedu.org.br/escola/186464-colegio-lumen-vitae/sobre,,,
ChIJmYUZYo_j3JQRTLi6SolS-k0,"Ivo Zanlorenzi, E E Mons-Ef","R. Eduardo Sprada, 4114 - Campo Comprido, Curitiba - PR, 81270-010, Brazil",,(41) 3373-2740,41129989,"CURITIBA
 ",https://qedu.org.br/escola/235733-ivo-zanlorenzi-e-e-mons-ef/censo-escolar,,,
ChIJTcZeNhr73JQRQI607n5Gr7E,Colégio Erasto Gaertner,"Rua Pastor David Koop, 189 - Boqueirão, Curitiba - PR, 81670-340, Brazil",http://www.erasto.com.br/,(41) 99123-1551,41131657,"CURITIBA
 ",http://www.qedu.org.br/escola/225273-colegio-nossa-senhora-do-rosario-educacao-infantil-ensino-fundamental-e-medio/sobre,Bernoulli,,
